二	0x4e8c	py:èr,Cant:ji6,JOn:ni ji,JKun:futatsu futatabi,Hangul:이,KoRom:i,Viet:nhì,wb:fgg,zm:bd,sn:2,rd:二,st:11	en:two; twice	
亍	0x4e8d	py:chù,Cant:cuk1,JOn:choku,JKun:tatazumu,KoRom:chok ma,Viet:sục,wb:fhk,zm:aai,sn:3,rd:二,st:112	en:to take small steps; Korean place name	
于	0x4e8e	py:yú/wéi/yū/xū,Cant:jyu1/jyu4,JOn:u ku,JKun:kokoni yuku,Hangul:우,KoRom:wu,Viet:vu,wb:gfk,zm:advv,sn:3,rd:二,st:112	en:in, on, at; go to; surname	
亏	0x4e8f	py:yú/kuī,Cant:kwai1,JOn:u,JKun:kakeru,Hangul:우,KoRom:yu wu,wb:fnv,zm:bdz,sn:3,rd:二,st:115	en:lose, fail; damage; deficient	
亐	0x4e90	py:yú,Hangul:울,KoRom:wul,wb:fnv,zm:bdz,sn:3,rd:二,st:115	
云	0x4e91	py:yún,Cant:wan4,JOn:un,JKun:iu,Hangul:운,KoRom:wun,Viet:vân,wb:fcuu,zm:bdzs,sn:4,rd:二,st:1154	en:say, speak; clouds	
互	0x4e92	py:hù,Cant:wu6,JOn:go ko,JKun:tagai,Hangul:호,KoRom:ho,Viet:hỗ,wb:gxgd,zm:bdzm,sn:4,rd:二,st:1551	en:mutually, reciprocally	
亓	0x4e93	py:qí,Cant:kei4,JOn:ki,KoRom:ki,wb:adw,zm:bdnd,sn:4,rd:二,st:1132	en:(archaic form) his, her, its, their; that	
五	0x4e94	py:wǔ,Cant:ng5,JOn:go,JKun:itsutsu,Hangul:오,KoRom:o,Viet:ngũ,wb:gghg,zm:bix,sn:4,rd:二,st:1251	en:five; surname	
井	0x4e95	py:jǐng/jìng,Cant:zeng2/zing2,JOn:sei shou,JKun:i ido,Hangul:정,KoRom:ceng,Viet:tỉnh,wb:fjk,zm:bdnd,sn:4,rd:二,st:1132	en:well, mine shaft, pit	
亖	0x4e96	py:sì,JOn:shi,JKun:yo yotsu yottsu yon,wb:fff,zm:bdbd,sn:4,rd:二,st:1111	en:four	
亗	0x4e97	py:suì,JOn:sai sei,JKun:toshi yowai,wb:mff,zm:llbd,sn:5,rd:二,st:25211	en:harvest; year; age	
亘	0x4e98	py:xuān/gèn/gèng,JOn:sen kan kou,JKun:motomeru watari,Hangul:긍,KoRom:sen hwan,wb:gjgf,zm:bdk,sn:6,rd:二,st:125111	en:extend across, through; from	
亙	0x4e99	py:gèn/gèng,Cant:gang2,JOn:kou,JKun:wataru watari,Hangul:긍,KoRom:kung,Viet:cẳng,wb:gqug,zm:bdrs,sn:6,rd:二,st:125441	en:extend across, through; from	
亚	0x4e9a	py:yà/yā,Cant:aa3/ngaa3,wb:gogd,zm:aku,sn:6,rd:二,st:122431	en:Asia; second	
些	0x4e9b	py:suò/xiē/suō,Cant:se1,JOn:sa sha,JKun:isasaka,Hangul:사,KoRom:sa,Viet:ta,wb:hxff,zm:iirb,sn:8,rd:二,st:21213511	en:little, few; rather, somewhat	
亜	0x4e9c	py:yà,JOn:a atsu ou,JKun:tsugu,KoRom:a,wb:gkjg,zm:bdjk,sn:7,rd:二,st:1251221	en:Asia; second	
亝	0x4e9d	py:qí/zhāi/zī,JOn:sei,JKun:sorou hitoshii hitoshiku,KoRom:cey,wb:cccf,zm:zszb,sn:8,rd:二厶,st:54545411	en:even, regular, uniform all alike; to arrange	
亞	0x4e9e	py:yà/yā/è,Cant:aa3/ngaa3,JOn:a atsu ou,JKun:tsugu,Hangul:아,KoRom:a,wb:ghgg,zm:bz,sn:8,rd:二,st:12155121	en:Asia; second; used as a prefix to names	
亟	0x4e9f	py:jí/qì,Cant:gik1/kei3,JOn:kyoku ki,JKun:sumiyaka,Hangul:극,KoRom:kuk ki,Viet:cấc,wb:bkcg,zm:yjxa,sn:8,rd:二,st:52251541	en:urgently, immediately, extremely	
亠	0x4ea0	py:tóu,Cant:tau4,JOn:tou zu,JKun:keisan nabebuta,KoRom:twu,wb:yyg,zm:saa,sn:2,rd:亠,st:41	en:head; KangXi radical 8	
亡	0x4ea1	py:wáng/wú,Cant:mong4/mou4,JOn:bou mou,JKun:nai nakunaru horobiru,Hangul:망,KoRom:mang mwu,Viet:vong,wb:ynv,zm:sh,sn:3,rd:亠,st:415	en:death, destroyed; lose, perish	
亢	0x4ea2	py:gāng/kàng/gēng,Cant:gong1/kong3,JOn:kou,JKun:takaburu,Hangul:항,KoRom:hang,Viet:cang,wb:ymb,zm:sqd,sn:4,rd:亠,st:4135	en:high, proud; violent, excessive; skilled; name	
亣	0x4ea3	py:tà,wb:yji,zm:snd,sn:4,rd:亠,st:4132	
交	0x4ea4	py:jiāo,Cant:gaau1,JOn:kou kyou,JKun:majiwaru majiru kau,Hangul:교,KoRom:kyo,Viet:giao,wb:uqu,zm:soos,sn:6,rd:亠,st:413434	en:mix; intersect; exchange, communicate; deliver	
亥	0x4ea5	py:hài/jiē,Cant:hoi6,JOn:gai kai,JKun:i,Hangul:해,KoRom:hay,Viet:hợi,wb:yntw,zm:szod,sn:6,rd:亠,st:415334	en:12th terrestrial branch	
亦	0x4ea6	py:yì,Cant:jik6,JOn:eki yaku,JKun:mata,Hangul:역,KoRom:yek,wb:you,zm:sno,sn:6,rd:亠,st:413234	en:also, too; likewise	
产	0x4ea7	py:chǎn,Cant:caan2,wb:ute,zm:sum,sn:6,rd:亠,st:414313	en:give birth, bring forth, produce	
亨	0x4ea8	py:hēng/xiǎng/pēng,Cant:hang1/paang1,JOn:kyou kou hou,JKun:tatematsuru tooru,Hangul:형,KoRom:hyeng phayng,Viet:hanh,wb:ybj,zm:sjy,sn:7,rd:亠,st:4125152	en:smoothly, progressing, no trouble	
亩	0x4ea9	py:mǔ,Cant:mau5,wb:ylf,zm:ski,sn:7,rd:亠,st:4125121	en:Chinese land measure; fields	
亪	0x4eaa	wb:yogy,zm:snoy,sn:7,rd:亠,st:4132345	en:kwukyel	
享	0x4eab	py:xiǎng,Cant:hoeng2,JOn:kyou,JKun:susumeru ukeru,Hangul:향,KoRom:hyang,Viet:hưởng,wb:ybf,zm:sjya,sn:8,rd:亠,st:41251521	en:enjoy	
京	0x4eac	py:jīng,Cant:ging1,JOn:kyou kei kin,JKun:miyako,Hangul:경,KoRom:kyeng,Viet:kinh,wb:yiu,zm:sjko,sn:8,rd:亠,st:41251234	en:capital city	
亭	0x4ead	py:tíng,Cant:ting4,JOn:tei chou chin,JKun:azumaya,Hangul:정,KoRom:ceng,Viet:đình,wb:ypsj,zm:sjwa,sn:9,rd:亠,st:412514512	en:pavilion; erect	
亮	0x4eae	py:liàng/liáng,Cant:loeng6,JOn:ryou,JKun:akiraka suke,Hangul:량 양,KoRom:lyang,wb:ypmb,zm:sjwq,sn:9,rd:亠,st:412514535	en:bright, brilliant, radiant, light	
亯	0x4eaf	py:xiǎng,JOn:kyou kou,wb:ybf,zm:sjk,sn:9,rd:亠,st:412512511	en:to receive; to enjoy	
亰	0x4eb0	py:jīng,JOn:kei kyou kin,JKun:miyako,KoRom:kyeng,wb:yjiu,zm:skko,sn:9,rd:亠,st:412511234	en:capital city	
亱	0x4eb1	py:yè,JOn:ya,JKun:yo yoru,KoRom:ya,wb:ywjg,zm:snka,sn:9,rd:亠,st:413225111	en:night, dark; in night; by night	
亲	0x4eb2	py:qīn/xīn/qìng,Cant:can1,wb:usu,zm:suf,sn:9,rd:亠,st:414311234	en:relatives, parents; intimate the hazel nut or filbert tree a thorny tree	
亳	0x4eb3	py:bó,Cant:bok3,JOn:haku baku,Hangul:박,KoRom:pak,wb:ypta,zm:sjmh,sn:10,rd:亠,st:4125145315	en:name of district in Anhui; capital of Yin	
亴	0x4eb4	py:yòu,Hangul:우,KoRom:yu,wb:ypfv,zm:sjbq,sn:12,rd:亠,st:412514512135	
亵	0x4eb5	py:xiè,Cant:sit3,wb:yrve,zm:sdqr,sn:12,rd:亠,st:411213543534	en:slight, insult, treat with disrespect	
亶	0x4eb6	py:dǎn/dàn/chán/zhān,Cant:taan2,JOn:tan sen zen,JKun:atsui makoto,Hangul:단,KoRom:tan,wb:ylkg,zm:sjka,sn:13,rd:亠,st:4125251125111	en:sincere; real, true; truth	
亷	0x4eb7	py:lián,JOn:ren,JKun:kado yasui,KoRom:lyem,wb:udvo,zm:sumx,sn:13,rd:亠,st:4143135112234	en:upright, honorable, honest	
亸	0x4eb8	py:duǒ,Cant:do2,JOn:ta,wb:ybuf,zm:sjke,sn:16,rd:亠,st:4125152143251112	en:read aloud, recite, chant; droop	
亹	0x4eb9	py:wěi/mén,Cant:mei5/mun4,JOn:bi mi bon mon,JKun:tsutomeru utsukushii,Hangul:미,KoRom:mi mwun,wb:ywfg,zm:snll,sn:22,rd:亠,st:4132112512515114525111	en:progress; busy, untiring; exert	
人	0x4eba	py:rén,Cant:jan4,JOn:jin nin,JKun:hito,Hangul:인,KoRom:in,Viet:nhân,wb:wwww,zm:od,sn:2,rd:人,st:34	en:man; people; mankind; someone else	
亻	0x4ebb	py:rén,KoRom:in,wb:wth,zm:naaa,sn:2,rd:亻,st:32	en:radical number 9	
亼	0x4ebc	py:jí,Cant:zaap6,JOn:shuu juu,JKun:atsumaru,wb:wgf,zm:oda,sn:3,rd:人,st:341	en:to assemble. to gather together	
亽	0x4ebd	KoRom:la,wb:wyu,zm:ods,sn:3,rd:人,st:344	en:kwukyel	
亾	0x4ebe	py:wáng/wú,JOn:bou mou,JKun:nai nakunaru horobiru,KoRom:mang mwu,wb:nwi,zm:zod,sn:3,rd:人,st:345	en:death, destroyed; lose, perish	
亿	0x4ebf	py:yì,Cant:jik1,wb:wnn,zm:nyda,sn:3,rd:亻,st:325	en:hundred million; many	
什	0x4ec0	py:shí/shén,Cant:sam6/sap6/zaap6,JOn:shuu juu,JKun:kumi tou majiru,Hangul:십 집,KoRom:sip cip,Viet:thập,wb:wfh,zm:ned,sn:4,rd:亻,st:3212	en:file of ten soldiers; mixed, miscellaneous	
仁	0x4ec1	py:rén,Cant:jan4,JOn:jin nin ni,JKun:hito itsukushimu,Hangul:인,KoRom:in,Viet:nhân,wb:wfg,zm:nbd,sn:4,rd:亻,st:3211	en:humaneness, benevolence, kindness	
仂	0x4ec2	py:lè/lì,Cant:lak6,JOn:roku ryoku,JKun:amari tsutomeru,KoRom:luk,wb:wln,zm:nym,sn:4,rd:亻,st:3253	en:surplus or excess; remainder	
仃	0x4ec3	py:dīng/dǐng,Cant:ding1,JOn:tei,Viet:đừng,wb:wsh,zm:nai,sn:4,rd:亻,st:3212	en:lonely, solitary	
仄	0x4ec4	py:zè,Cant:zak1,JOn:soku shoku shiki,JKun:katamuku honoka,Hangul:측,KoRom:chuk,Viet:trắc,wb:dwi,zm:ggod,sn:4,rd:人,st:1334	en:slanting, oblique; oblique tones	
仅	0x4ec5	py:fù/nú/jǐn,Cant:gan2,JOn:hu do,wb:wcy,zm:nxs,sn:4,rd:亻,st:3254	en:only, merely, solely, just	
仆	0x4ec6	py:pū/fù/pú,Cant:fu6/puk1,JOn:fu hoku,JKun:taoreru,Hangul:부,KoRom:pwu,Viet:bọc,wb:why,zm:nid,sn:4,rd:亻,st:3224	en:fall forward; lie prostrate, prone; servant	
仇	0x4ec7	py:qiú/chóu/jū,Cant:cau4/kau4/sau4,JOn:kyuu gu,JKun:ada kataki,Hangul:구,KoRom:kwu,Viet:cừu,wb:wvn,zm:nqy,sn:4,rd:亻,st:3235	en:enemy, hate, hatred, enmity	
仈	0x4ec8	py:bā,JOn:hatsu hachi,wb:wwy,zm:novv,sn:4,rd:亻,st:3234	
仉	0x4ec9	py:zhǎng,Cant:zoeng2,JOn:shou,Viet:kẻ,wb:wmn,zm:nqd,sn:4,rd:亻,st:3235	en:surname of the mother of Mencius	
今	0x4eca	py:jīn,Cant:gam1,JOn:kon kin,JKun:ima,Hangul:금,KoRom:kum,Viet:kim,wb:wynb,zm:odsx,sn:4,rd:人,st:3445	en:now, today, modern era	
介	0x4ecb	py:jiè/gè,Cant:gaai3,JOn:kai,JKun:tasukeru suke,Hangul:개,KoRom:kay,Viet:giới,wb:wjj,zm:odnd,sn:4,rd:人,st:3432	en:forerunner, herald, harbinger; to lie between; sea shell; to wear armor	
仌	0x4ecc	py:bīng,wb:wwu,zm:odod,sn:4,rd:人,st:3434	
仍	0x4ecd	py:réng,Cant:jing4,JOn:jou nyou,JKun:yoru shikirini nao,Hangul:잉,KoRom:ing,Viet:nhưng,wb:wen,zm:nym,sn:4,rd:亻,st:3253	en:yet, still, as ever; again; keep -ing, continuing	
从	0x4ece	py:cóng/zòng/zōng/cōng,Cant:cung4,JOn:juu shou ju,JKun:shitagau yori,KoRom:cong,wb:wwy,zm:odod,sn:4,rd:人,st:3434	en:from, by, since, whence, through	
仏	0x4ecf	py:fó,JOn:butsu,JKun:hotoke,KoRom:pwul,wb:wcy,zm:nzs,sn:4,rd:亻,st:3254	en:Buddha	
仐	0x4ed0	py:sǎn,JOn:san,JKun:kasa,wb:wfj,zm:oded,sn:4,rd:人,st:3412	en:(J) non-standard form of 傘 U+5098, umbrella, parasol, parachute	
仑	0x4ed1	py:lún,Cant:leon4,wb:wxb,zm:odrr,sn:4,rd:人,st:3435	en:logical reasons, logical order	
仒	0x4ed2	KoRom:sya,wb:wuu,zm:odtd,sn:4,rd:人,st:3444	en:kwukyel	
仓	0x4ed3	py:cāng,Cant:cong1,wb:wbb,zm:odyy,sn:4,rd:人,st:3455	en:granary; berth; sea	
仔	0x4ed4	py:zī/zǐ/zǎi,Cant:zai2/zi2,JOn:shi sai,JKun:taeru,Hangul:자,KoRom:ca,Viet:tử,wb:wbg,zm:nya,sn:5,rd:亻,st:32521	en:small thing, child; young animal	
仕	0x4ed5	py:shì,Cant:si6,JOn:shi ji,JKun:tsukaeru tsukamatsuru,Hangul:사,KoRom:sa,Viet:sĩ,wb:wfg,zm:nbvv,sn:5,rd:亻,st:32121	en:official; serve government	
他	0x4ed6	py:tā/tuó,Cant:taa1,JOn:ta,JKun:hoka,Hangul:타,KoRom:tha,Viet:tha,wb:wbn,zm:n/nyi,sn:5,rd:亻,st:32525	en:other, another; he, she, it	
仗	0x4ed7	py:zhàng,Cant:zoeng3/zoeng6,JOn:jou,JKun:yoru mamori tsuwamono,Hangul:장,KoRom:cang,Viet:trượng,wb:wdyy,zm:naos,sn:5,rd:亻,st:32134	en:rely upon; protector; fight; war, weaponry	
付	0x4ed8	py:fù,Cant:fu6,JOn:fu,JKun:tsukeru ataeru tsuku,Hangul:부,KoRom:pwu,Viet:phó,wb:wfy,zm:nds,sn:5,rd:亻,st:32124	en:give, deliver, pay, hand over; entrust	
仙	0x4ed9	py:xiān/xiǎn,Cant:sin1,JOn:sen,JKun:sennin sento,Hangul:선,KoRom:sen,Viet:tiên,wb:wmh,zm:nll,sn:5,rd:亻,st:32252	en:Taoist super-being, transcendent, immortal	
仚	0x4eda	py:xiān,JOn:ken,JKun:tobu,KoRom:hen,wb:wmj,zm:odll,sn:5,rd:人,st:34252	en:to fly	
仛	0x4edb	py:duó/tuō/chà/zhé,JOn:ta taku,JKun:otome yoru,KoRom:cha thak,wb:wtab,zm:nmhd,sn:5,rd:亻,st:32315	en:young girl; strange, different	
仜	0x4edc	py:hóng,JOn:kou da,wb:wag,zm:nbi,sn:5,rd:亻,st:32121	
仝	0x4edd	py:tóng/tòng,Cant:tung4,JOn:dou,JKun:onaji,Hangul:동,KoRom:tong,Viet:đồng,wb:waf,zm:odbi,sn:5,rd:人,st:34121	en:together, same; surname	
仞	0x4ede	py:rèn,Cant:jan6,JOn:jin,JKun:hakaru,Hangul:인,KoRom:in,wb:wvyy,zm:nys,sn:5,rd:亻,st:32534	en:ancient unit of measure (8 feet); 'fathom'	
仟	0x4edf	py:qiān,Cant:cin1,JOn:sen,JKun:kashira,Hangul:천,KoRom:chen,wb:wtfh,zm:nme,sn:5,rd:亻,st:32312	en:one thousand; leader of one thousand men	
仠	0x4ee0	py:gǎn/hàn,JOn:kan gan,JKun:sokonau,wb:wfh,zm:naed,sn:5,rd:亻,st:32112	
仡	0x4ee1	py:yì/wù/gē,Cant:gaak3/ngat6,JOn:kitsu kochi gochi,JKun:isamashii,Hangul:흘,KoRom:hul,wb:wtnn,zm:nmyd,sn:5,rd:亻,st:32315	en:strong; valiant	
仢	0x4ee2	py:bó,JOn:haku baku shaku,JKun:marukibashi,KoRom:cak,wb:wqyy,zm:nrs,sn:5,rd:亻,st:32354	
代	0x4ee3	py:dài,Cant:doi6,JOn:dai tai,JKun:kawaru yo shiro,Hangul:대,KoRom:tay,Viet:đại,wb:way,zm:nhs,sn:5,rd:亻,st:32154	en:replace, replacement (of person or generation); era, generation	
令	0x4ee4	py:lìng/líng/lián/lǐng,Cant:lim1/ling4/ling6,JOn:rei ryou,JKun:iitsuke osa,Hangul:령 영,KoRom:lyeng,Viet:lệnh,wb:wycu,zm:odw,sn:5,rd:人,st:34454	en:command, order; 'commandant', magistrate; allow, cause	
以	0x4ee5	py:yǐ/sì,Cant:ji5/jyu5,JOn:i,JKun:omou yueni motte,Hangul:이,KoRom:i,wb:nywy,zm:zsod,sn:4,rd:人,st:5434	en:by means of; thereby, therefore; consider as; in order to	
仦	0x4ee6	py:chào,wb:wiy,zm:nko,sn:5,rd:亻,st:32234	
仧	0x4ee7	py:cháng/zhǎng,wb:hwu,zm:idao,sn:5,rd:人,st:21134	
仨	0x4ee8	py:sā,Cant:saam1,JOn:sa,wb:wdg,zm:ncd,sn:5,rd:亻,st:32111	en:(coll.) three (cannot be followed by a measure word)	
仩	0x4ee9	wb:whg,zm:nia,sn:5,rd:亻,st:32211	
仪	0x4eea	py:yí,Cant:ji4,wb:wyqy,zm:nsos,sn:5,rd:亻,st:32434	en:ceremony, rites gifts; admire	
仫	0x4eeb	py:mù,wb:wtcy,zm:nmzs,sn:5,rd:亻,st:32354	en:tribe	
们	0x4eec	py:men,Cant:mun4,wb:wun,zm:ntl,sn:5,rd:亻,st:32425	en:adjunct pronoun indicate plural	
仭	0x4eed	py:rèn,Cant:jan6,JOn:jin,JKun:hakaru,KoRom:in,wb:wlyy,zm:nys,sn:5,rd:亻,st:32534	en:ancient unit of measure (8 feet); 'fathom'	
仮	0x4eee	py:jiǎ/fǎn,JOn:ka ke,JKun:kari kariru karini,Hangul:가,KoRom:ka pan,wb:wlyy,zm:npxs,sn:6,rd:亻,st:323354	en:falsehood, deception; vacation	
仯	0x4eef	py:chào/miǎo,JOn:sou shou byou myou,JKun:saisama,wb:witt,zm:nkm,sn:6,rd:亻,st:322343	
仰	0x4ef0	py:yǎng/yàng/áng,Cant:joeng5/ngong5,JOn:gyou kou,JKun:aogu oose aoru,Hangul:앙,KoRom:ang,Viet:ngưỡng,wb:wqbh,zm:nry,sn:6,rd:亻,st:323552	en:raise the head to look; look up to, rely on, admire	
仱	0x4ef1	py:qián/jīng,JOn:ken gen kyou kin gon,JKun:hokoru tsutsushimu,wb:wwgn,zm:nosx,sn:6,rd:亻,st:323445	
仲	0x4ef2	py:zhòng,Cant:zung6,JOn:chuu,JKun:naka,Hangul:중,KoRom:cwung,wb:wkhh,zm:nji,sn:6,rd:亻,st:322512	en:middle brother; go between, mediator; surname	
仳	0x4ef3	py:pǐ/pí/bì,Cant:pei2,JOn:hi bi,JKun:wakareru,Hangul:비,KoRom:pi,wb:wxxn,zm:nrrr,sn:6,rd:亻,st:321535	en:separate, part company	
仴	0x4ef4	py:wò,JOn:gatsu gachi,wb:weg,zm:nqvv,sn:6,rd:亻,st:323511	
仵	0x4ef5	py:wǔ,Cant:ng5,JOn:ko go,JKun:ataru aete sakarau onaji,Hangul:오,KoRom:o,wb:wtfh,zm:nmed,sn:6,rd:亻,st:323112	en:similar	
件	0x4ef6	py:jiàn/móu,Cant:gin6,JOn:ken,JKun:kudari kudan,Hangul:건,KoRom:ken,Viet:kiện,wb:wrhh,zm:nmb,sn:6,rd:亻,st:323112	en:numerary adjunct for article; matter	
价	0x4ef7	py:jiè/jià/jie,Cant:gaai3,JOn:kai,JKun:yoi ookii tsukai,Hangul:개,KoRom:kay,Viet:giá,wb:wwjh,zm:nond,sn:6,rd:亻,st:323432	en:price, value	
仸	0x4ef8	py:yǎo/fó,wb:wtdu,zm:nmgd,sn:6,rd:亻,st:323134	en:bent, distorted, crooked; feeble	
仹	0x4ef9	py:fēng,wb:wdhh,zm:nci,sn:6,rd:亻,st:321112	
仺	0x4efa	py:cāng,wb:wagd,zm:odh,sn:5,rd:人,st:34151	
任	0x4efb	py:rèn/rén/lìn,Cant:jam4/jam6,JOn:nin,JKun:makaseru ninau taeru,Hangul:임,KoRom:im,Viet:nhậm,wb:wtfg,zm:nmb,sn:6,rd:亻,st:323121	en:trust to, rely on, appoint; to bear, duty, office; allow	
仼	0x4efc	py:wáng,JOn:kyou,wb:wgg,zm:ncvv,sn:6,rd:亻,st:321121	
份	0x4efd	py:bīn/fèn,Cant:ban1/fan6,JOn:hin hun,JKun:akiraka uruwashii,KoRom:pin,Viet:phần,wb:wwvn,zm:noyd,sn:6,rd:亻,st:323453	en:portion, part; duty	
仾	0x4efe	py:dī,JOn:tei hikui,JKun:hikumeru hikumaru,wb:wgxg,zm:nbzm,sn:6,rd:亻,st:321551	en:to hang or bow the head, to droop, to lower; low, beneath	
仿	0x4eff	py:fǎng/páng,Cant:fong2,JOn:hou bou,JKun:samayou narau kuraberu,Hangul:방,KoRom:pang,Viet:phảng,wb:wyn,zm:nsy,sn:6,rd:亻,st:324153	en:imitate, copy; as if	
伀	0x4f00	py:zhōng,Cant:zung1,JOn:shou shu,JKun:ooyake osoreru,Hangul:종,KoRom:cong,wb:wwcy,zm:nozs,sn:6,rd:亻,st:323454	en:excited	
企	0x4f01	py:qǐ,Cant:kei2/kei5,JOn:ki,JKun:kuwadateru kuwadate,Hangul:기,KoRom:ki,Viet:xí,wb:whf,zm:odii,sn:6,rd:人,st:342121	en:plan a project; stand on tiptoe	
伂	0x4f02	py:pèi,JOn:hai,wb:wgmh,zm:nali,sn:6,rd:亻,st:321252	
伃	0x4f03	py:yú/yǔ/xù,Cant:jyu4,JOn:yo,JKun:utsukushii,KoRom:ye,wb:wcbh,zm:nxxi,sn:6,rd:亻,st:325452	en:handsome	
伄	0x4f04	py:diào,JOn:chou,wb:wxhh,zm:nyi,sn:6,rd:亻,st:325152	
伅	0x4f05	py:dùn,Cant:deon6,JOn:ton don,KoRom:ton,wb:wgbn,zm:nhzi,sn:6,rd:亻,st:321525	
伆	0x4f06	py:wù,wb:wqrt,zm:nrod,sn:6,rd:亻,st:323533	
伇	0x4f07	py:yì,JOn:eki yaku,KoRom:yek,wb:wmcy,zm:nqx,sn:6,rd:亻,st:323554	
伈	0x4f08	py:xǐn/lǐn,Cant:sam2,JOn:shin,JKun:osoreru,KoRom:sim chim,wb:wny,zm:nwz,sn:6,rd:亻,st:324544	en:nervous, fearful	
伉	0x4f09	py:kàng/gāng/kǎng,Cant:kong3,JOn:kou,JKun:tagui narabu,Hangul:항,KoRom:hang,wb:wymn,zm:nsqd,sn:6,rd:亻,st:324135	en:compare, match; pair; spouse	
伊	0x4f0a	py:yī,Cant:ji1,JOn:i,JKun:kore kare tada,Hangul:이,KoRom:i,Viet:y,wb:wvtt,zm:nxma,sn:6,rd:亻,st:325113	en:third person pronoun; he, she, this, that	
伋	0x4f0b	py:jí/fán,Cant:kap1,JOn:kyuu,JKun:kibishii,Hangul:급,KoRom:kup,wb:weyy,zm:nyms,sn:5,rd:亻,st:32354	en:deceptive	
伌	0x4f0c	py:ài,JOn:ai a,JKun:kurushimu,wb:wdbn,zm:ngyy,sn:6,rd:亻,st:321355	
伍	0x4f0d	py:wǔ,Cant:ng5,JOn:go,JKun:kumi itsutsu,Hangul:오,KoRom:o,Viet:ngũ,wb:wgg,zm:nbx,sn:6,rd:亻,st:321251	en:five, company of five; troops	
伎	0x4f0e	py:jì/zhì/qí/qì,Cant:gei6,JOn:ki gi,JKun:waza,Hangul:기,KoRom:ki,Viet:kĩ,wb:wfcy,zm:nexs,sn:6,rd:亻,st:321254	en:talent, skill, ability	
伏	0x4f0f	py:fú/fù,Cant:buk6/fuk6,JOn:fuku fuu buku,JKun:fuseru shitagau,Hangul:복,KoRom:pok pwu pwuk,Viet:phục,wb:wdy,zm:ngs,sn:6,rd:亻,st:321344	en:crouch, crawl, lie hidden, conceal	
伐	0x4f10	py:fá,Cant:fat6,JOn:batsu,JKun:kiru utsu hokoru,Hangul:벌,KoRom:pel,Viet:phạt,wb:wat,zm:nhm,sn:6,rd:亻,st:321534	en:cut down, subjugate, attack	
休	0x4f11	py:xiū/xù,Cant:jau1,JOn:kyuu ku,JKun:yasumu ikou yameru,Hangul:휴,KoRom:hyu,Viet:hưu,wb:wsy,zm:nfvv,sn:6,rd:亻,st:321234	en:rest, stop; retire; do not!	
伒	0x4f12	py:jìn/yín,Cant:gan3,JOn:kin kon,JKun:tasukeru,wb:wrh,zm:npd,sn:6,rd:亻,st:323312	
伓	0x4f13	py:pī,JOn:hai he hi,wb:wgiy,zm:ngi,sn:6,rd:亻,st:321324	
伔	0x4f14	py:dǎn/shěn,JOn:shin jin,wb:wpmn,zm:nwqd,sn:6,rd:亻,st:324535	
伕	0x4f15	py:fū,Cant:fu1,JOn:hu,JKun:musumemuko,wb:wfwy,zm:nbod,sn:6,rd:亻,st:321134	en:common laborer	
伖	0x4f16	py:tǎng,JOn:do tou,wb:wdcy,zm:ngxs,sn:6,rd:亻,st:321354	
众	0x4f17	py:yín/zhòng,Cant:zung3,JOn:gin gon,JKun:ooi,wb:wwwu,zm:odoo,sn:6,rd:人,st:343434	en:multitude, crowd; masses, public	
优	0x4f18	py:yóu/yōu,Cant:jau1,JOn:yuu u,wb:wdnn,zm:ngr,sn:6,rd:亻,st:321354	en:superior, excellent; actor	
伙	0x4f19	py:huǒ/huo,Cant:fo2,JOn:ka,JKun:hi ho,KoRom:hwa,wb:woy,zm:nuo,sn:6,rd:亻,st:324334	en:companion, colleague; utensils	
会	0x4f1a	py:huì/kuài/guì,Cant:wui2/wui4/wui6,JOn:kai e,JKun:au atsumaru,KoRom:hoy koy,Viet:hội,wb:wfcu,zm:odbz,sn:6,rd:人,st:341154	en:assemble, meet together; meeting	
伛	0x4f1b	py:yǔ,Cant:jyu2,wb:waqy,zm:nhos,sn:6,rd:亻,st:321345	en:humpback; stoop	
伜	0x4f1c	py:cuì,JOn:sai sotsu,JKun:segare,KoRom:col,wb:wcfh,zm:nqed,sn:6,rd:亻,st:323512	en:deputy, vice-	
伝	0x4f1d	py:chuán/yún,JOn:den ten,JKun:tsutaeru tsutae tsutawaru,KoRom:cen,wb:wfcy,zm:nbzs,sn:6,rd:亻,st:321154	en:summon; propagate, transmit	
伞	0x4f1e	py:sǎn,Cant:saan3,wb:wuhj,zm:odua,sn:6,rd:人,st:344312	en:umbrella, parasol, parachute	
伟	0x4f1f	py:wěi,Cant:wai5,wb:wfnh,zm:nby,sn:6,rd:亻,st:321152	en:great, robust; extraordinary	
传	0x4f20	py:chuán/zhuàn,Cant:cyun4,wb:wfny,zm:nbzs,sn:6,rd:亻,st:321154	en:summon; propagate, transmit	
伡	0x4f21	py:chē,JKun:kuruma,wb:wlh,zm:nhe,sn:6,rd:亻,st:321512	
伢	0x4f22	py:yá,Cant:ngaa4,wb:waht,zm:nhi,sn:6,rd:亻,st:321523	en:child	
伣	0x4f23	py:xiàn,Cant:jin5,JOn:ken,JKun:ukagau,KoRom:hyen,wb:wmqn,zm:nlr,sn:6,rd:亻,st:322535	en:like	
伤	0x4f24	py:shāng,Cant:soeng1,wb:wtln,zm:nmym,sn:6,rd:亻,st:323153	en:wound, injury; fall ill from	
